7020,-11700,-89
7030,-11400,-89
7040,-11400,-89
7050,-11100,-89
7060,-11400,-89
7070,-11400,-89
7080,-11400,-89
7090,-11400,-89
7100,-11400,-89
7110,-11400,-89
7120,-11100,-89
7130,-11400,-89
7140,-11400,-89
7150,-11400,-89
7160,-11400,-89
7170,-11100,-89
7180,-11400,-45
7190,-11100,-45
7200,-11100,-45
7210,-10500,-45
7220,-10200,-45
7230,-9600,-45
7240,-9000,-45
7250,-9000,-45
7260,-9000,-45
7270,-8700,-45
7280,-8700,-45
7290,-9000,-45
7300,-8400,-45
7310,-8400,-45
7320,-8400,-45
7330,-7800,-45
7340,-8400,-45
7350,-7800,-45
7360,-8100,-45
7370,-7500,-45
7380,-7800,-45
7390,-7200,-45
7400,-7500,-45
7410,-6900,-45
7420,-6900,-45
7430,-7200,-45
7440,-6600,-45
7450,-6600,-45
7460,-6600,-45
7470,-6600,-45
7480,-6000,-45
7490,-6000,-45
7500,-6300,-45
7510,-6000,-45
7520,-6000,-45
7530,-6000,-45
7540,-5700,-45
7550,-5700,-45
7560,-5700,-45
7570,-5700,-45
7580,-6000,-45
7590,-6000,-45
7600,-5700,-45
7610,-5700,-45
7620,-5700,-45
7630,-5400,-45
7640,-5400,-45
7650,-5700,-45
7660,-5700,-45
7670,-6000,-45
7680,-5700,-45
7690,-6000,-45
7700,-5700,-45
7710,-5700,-45
7720,-5400,-45
7730,-5400,-45
7740,-5400,-45
7750,-5700,-45
7760,-5700,-45
7770,-6000,-45
7780,-6000,-45
7790,-5700,-45
7800,-5700,-45
7810,-5400,-45
7820,-5400,-45
7830,-5400,-45
7840,-5400,-45
7850,-5700,-45
7860,-5700,-45
7870,-5700,-45
7880,-6000,-45
7890,-5700,-45
7900,-5700,-45
7910,-5400,-45
7920,-5400,-45
7930,-5400,-45
7940,-5400,-45
7950,-5700,-45
7960,-5700,-45
7970,-5700,-45
7980,-6000,-45
7990,-5700,-45
8000,-5400,-45
8010,-5700,-45
8020,-6000,-45
8030,-6000,-45
8040,-5400,-45
8050,-5700,-45
8060,-6000,-45
8070,-6000,-45
8080,-5700,-45
8090,-6000,-45
8100,-6000,-45
8110,-5400,-45
8120,-5400,-45
8130,-5700,-45
8140,-5700,-45
8150,-5700,-45
8160,-5700,-45
8170,-6000,-45
8180,-6000,-45
8190,-6000,-45
8200,-5700,-45
8210,-5700,-45
8220,-5700,-45
8230,-5700,-45
8240,-5700,-45
8250,-5700,-45
8260,-6000,-45
8270,-5700,-45
8280,-6300,-45
8290,-6000,-45
8300,-6000,-45
8310,-6000,-45
8320,-5700,-45
8330,-5700,-45
8340,-5400,-45
8350,-5700,-45
8360,-5700,-45
8370,-6000,-45
8380,-6000,-45
8390,-6000,-45
8400,-6000,-45
8410,-5700,-45
8420,-5700,-45
8430,-5700,-45
8440,-5700,-45
8450,-5700,-45
8460,-6000,-45
8470,-6000,-45
8480,-6000,-45
8490,-5700,-45
8500,-5700,-45
8510,-5700,-45
8520,-5400,-45
8530,-5400,-45
8540,-5400,-45
8550,-5700,-45
8560,-5700,-45
8570,-5700,-45
8580,-5700,-45
8590,-6000,-45
8600,-6000,-45
8610,-5700,-45
8620,-5400,-45
8630,-5400,-45
8640,-5400,-45
8650,-5400,-45
8660,-5400,-45
8670,-5700,-45
8680,-5700,-45
8690,-5700,-45
8700,-6000,-45
8710,-5400,-45
8720,-5400,-45
8730,-5400,-45
8740,-5400,-45
8750,-5400,-45
8760,-5400,-45
8770,-5700,-45
8780,-5700,-45
8790,-5700,-45
8800,-6000,-45
8810,-6000,-45
8820,-5400,-45
8830,-5400,-45
8840,-5400,-45
8850,-5400,-45
8860,-5400,-45
8870,-5700,-45
8880,-5700,-45
8890,-5700,-45
8900,-6000,-45
8910,-5700,-45
8920,-5700,-45
8930,-5400,-45
8940,-5400,-45
8950,-5400,-45
8960,-5400,-45
8970,-5700,-45
8980,-5700,-45
8990,-5700,-45
9000,-5700,-45
